"","A","R","N","D","C","E","Q","G","H","O","I","L","K","M","F","P","U","S","T","W","Y","V"
"407",0.0770594740789977,0.0418583998394455,0.0322707297955881,0.029701559705903,0.0251096777534183,0.0384817936054258,0.0305749206446194,0.0647866456140942,0.02165161396149,0,0.0654201417177001,0.132383405207061,0.0378231800516427,0.0267103970350111,0.0652568225399834,0.0433296139846673,0,0.0724199440798726,0.0552777691050778,0.0199198444497587,0.038913260392052,0.0807350760052296
"408",0.0727344314155637,0.0390333528019561,0.0326225286485976,0.0292390912807931,0.0278304180800289,0.0333758146392093,0.0282071840712695,0.0593043002932876,0.0230860448029942,0,0.071043590105285,0.134844266333279,0.0365338657875907,0.0295305463795123,0.0672620353596111,0.0424680311450788,0,0.0761730224801264,0.0577320971544045,0.0171601122590994,0.04075976194183,0.0808588320949215
"409",0.0740892808244828,0.0398555280678013,0.031707054283113,0.0288369854929903,0.0276237920284681,0.033719159996538,0.0282549599792282,0.0599245780051364,0.0228784413120222,0,0.0695450811816657,0.13527947481163,0.0362389068562098,0.0292091573750899,0.0664937992187252,0.0425346860171133,0,0.0751500039113669,0.0569839774106085,0.0169692035957943,0.040158758107764,0.0807715811741756
"410",0.0730045595269537,0.0391210825321243,0.0321355736606283,0.0286306243085665,0.0289083850371224,0.0319704920515117,0.0274090169590934,0.0579366624056666,0.0231662202454523,0,0.0721118424062868,0.134852827505633,0.0361997628659486,0.0307326137193548,0.0670568897550833,0.041941543810443,0,0.0768934034737801,0.0582216996314548,0.0164592939460276,0.0409878971118878,0.0818127150716269
"411",0.0745791861936671,0.0403667770368582,0.0321529366976832,0.0296216179386671,0.026974689068175,0.0348733349051208,0.0291044315969655,0.0615276552433432,0.0221075010649679,0,0.0696728211945967,0.134335455229161,0.0363478390286042,0.0285824622783947,0.0662225866687232,0.0429079740919047,0,0.0752197075077781,0.057023733164319,0.0178398952578775,0.0402289699288244,0.0803113195716528
"412",0.0744537195930959,0.0401947798838791,0.0322324589853215,0.0291281394248058,0.0278714322377985,0.0340052194501733,0.028302130529797,0.0605423868068639,0.0225259205084149,0,0.0696383186671214,0.133226023453644,0.0364767932069262,0.0292296777531547,0.0661988710756484,0.0431211565150662,0,0.0755478091763459,0.0576857410407015,0.0174697781268025,0.0399352583517494,0.0822076708949206
"413",0.0740562439407777,0.0403340464338082,0.0321399889401844,0.0292905093719963,0.0279684837058219,0.0340088863549525,0.0284508198197119,0.059876187661992,0.0225342037966952,0,0.0697617673171564,0.133815905092414,0.0364845058189217,0.0294378568124001,0.0661611441030825,0.0430365453316365,0,0.0755950909876654,0.0576776355616612,0.017281022836995,0.0399672899097688,0.0820007020914591
"414",0.0741964313894239,0.040411902974054,0.0324405094131108,0.0293781024048664,0.0275229353258158,0.0344538980841264,0.028646258256643,0.0606770403614632,0.0222552967501539,0,0.0696374839268075,0.132820020821312,0.0368611390891041,0.0291172309610663,0.065958057231714,0.0425760898866515,0,0.0757555379605089,0.0574140357649314,0.0175875815004254,0.0399453670379751,0.0821772284378635
"415",0.0719776820297872,0.0392782437273413,0.0324824730069556,0.0295434699934239,0.0289057124324556,0.0330196791606968,0.0281880521765343,0.0590949100112232,0.0229448975228751,0,0.0709486434800863,0.133753118148566,0.0367092297685618,0.0297089736228501,0.0672600000897151,0.0417699210775865,0,0.0769913845648681,0.0575519796723422,0.0172920609273496,0.0412036655455264,0.0813764320914662
"416",0.0728059691308902,0.0392998334240836,0.0324723708984293,0.029063007991623,0.0286858128586388,0.0325269447539267,0.0274481445528796,0.0586436455287958,0.0230765805738219,0,0.0724644154387435,0.133781297089005,0.0361406444984293,0.0303416274513089,0.0673655143539267,0.04237742353089,0,0.0771418425633509,0.0579017343078534,0.016340820339267,0.0405400000502618,0.081568072904712
"417",0.0713871986605864,0.0384913397787318,0.0335832579122291,0.0287886660194153,0.0286297795452626,0.0315772754234681,0.0273499016504906,0.0577196419852606,0.0224152421195773,0,0.075671754408834,0.133625679368711,0.0363947910633447,0.0307991820440973,0.0673434085284905,0.0418597208650919,0,0.0778243843691961,0.0591848013665273,0.0157234393963252,0.0413077478994751,0.0803037989648844
"418",0.0743149011246388,0.0406173463784563,0.0328069165910029,0.0299114364011556,0.0277643704292199,0.0343362896822121,0.0281736588423441,0.0596676696553858,0.0222140021667353,0,0.0704281139702848,0.132583798937268,0.0375074878972348,0.0294319148679322,0.0664527941291786,0.0424109069129178,0,0.0747990091518777,0.0571877816962444,0.0176853907036731,0.0405635596471316,0.0811304878250101
"420",0.0730707800772704,0.0402590010443154,0.0327081188830213,0.0290144830858203,0.0284096764487133,0.0328164950932534,0.0274923579478763,0.0586591780733258,0.0223683354797378,0,0.0733551648416742,0.13351772285493,0.0366724506857159,0.0303063669452238,0.0668404428906475,0.0426196148319112,0,0.0751699793001769,0.0583076695092814,0.016352706904987,0.0406321372046133,0.0814134190688479
"421",0.0770230001207804,0.0419636017998849,0.0319777680039883,0.029316383500884,0.0268995414842111,0.0351610367969039,0.0286094544837794,0.0623598631198348,0.0224268845082439,0,0.0693255604852802,0.132935104539287,0.0360889404861025,0.0287580751845113,0.0653621618919864,0.0435557334710744,0,0.0737340038572632,0.0561072850622919,0.0179889846351917,0.0392382830938284,0.0811236610593725
"423",0.0732999537247458,0.0390915741188256,0.0327681774927663,0.0288297857558958,0.0280373031681304,0.033121876800438,0.0280366900350165,0.0597117497855481,0.0226731625211251,0,0.0721264387979157,0.133682249539088,0.0368527340969323,0.0299544047592374,0.0667558742606202,0.0420171083207435,0,0.0764486084375722,0.0573081481816377,0.0171204200221494,0.0401974299909737,0.0817446954939442
"424",0.0739838617923375,0.0407739119129266,0.0321369597626271,0.0289160180115722,0.0284773041289557,0.032270679583225,0.0277425364879355,0.0591759420621357,0.0226520952382695,0,0.0704398350997839,0.136056589832785,0.0359591080310056,0.0299183500096984,0.0661487713959471,0.0428560364110804,0,0.0761025744397802,0.0581972016919131,0.0165449014057188,0.0400457540962008,0.0815758304665113
"425",0.0768056550565116,0.0415805022644341,0.0317684181704056,0.030327627081033,0.0266879856584548,0.0369009246122297,0.0299596806825966,0.063811322899686,0.0223289989315997,0,0.0660035259531225,0.133003526752289,0.0369885801606557,0.027356474621036,0.0645840267588839,0.04339828111725,0,0.0730748506140779,0.0562830990043005,0.0188337141762029,0.0391692701981545,0.0811194934992081
"427",0.0793678153887572,0.0427206228383683,0.0316427143912817,0.029636545482516,0.0250942206176051,0.0384865277636606,0.0301831155653962,0.0662187992247658,0.0210921542831555,0,0.0656271750650377,0.130864603880567,0.0364988743719421,0.0265914505561522,0.0641096805798598,0.0438816931808504,0,0.0721783316804891,0.0550952245487186,0.0201566652564839,0.0381817473263757,0.0820150188863767
"429",0.0718850784492557,0.0396224975956056,0.0325317863320686,0.0288005880608324,0.0285562620798309,0.031479214384535,0.0273877463839796,0.0591267216148613,0.0231713927914459,0,0.0725497605206179,0.134868552631804,0.0359525342744044,0.0304246924003997,0.0671236500762036,0.0424554143444188,0,0.0778255891408814,0.0579217824747516,0.0162968043500249,0.041189425671216,0.0808092453373612
