,SpeciesUID,A,R,N,D,C,E,Q,G,H,O,I,L,K,M,F,P,U,S,T,W,Y,V
34,59,0.0241315408347886,-0.176222873976772,-0.493641065187635,-0.25389898009599,-0.898348261656897,0.0167931648891702,-0.375391359698211,0.0177520349785616,-0.86989031588847,0,-0.205106305936589,0.490684713877535,-0.118026530475819,-1.06367250024956,-0.380637452668299,-0.290980507355755,0,0.0857270613122787,-0.201123521884697,-1.51265482972756,-0.659474388956057,0.0394768502431537
35,60,0.0182791020786834,-0.170173587289718,-0.480192628998517,-0.250530370688192,-0.8897470758801,0.0463323141784171,-0.367389761149131,-0.00434943256342279,-0.831513123552276,0,-0.200137715641428,0.467090666630744,-0.0714133467195266,-1.07703675222846,-0.401044251919379,-0.314965632324046,0,0.0727822771222519,-0.211605035042965,-1.53266538244708,-0.665433797005597,0.0241460881317379
36,61,0.0552107003744182,-0.145190661447991,-0.516142370374521,-0.248563324613455,-0.906389131352273,0.0270435728708125,-0.372392497763117,0.022731900154934,-0.85306543263651,0,-0.228919996141655,0.483609695027647,-0.104111931623601,-1.07828791606728,-0.396226754029227,-0.298099670168587,0,0.0655000498723455,-0.217907628856485,-1.52604892521407,-0.66797324113488,0.0475533006040654
37,62,0.0242647772431743,-0.167146145992219,-0.507822248252168,-0.317213536630857,-0.893830272875383,-0.107016797518778,-0.484071621961105,0.0208333269694734,-0.884253188380066,0,-0.127003737887118,0.525258924519066,-0.178202897758701,-1.01629908311697,-0.344208350136244,-0.327575381643774,0,0.111179024145685,-0.177962592126284,-1.46498492328634,-0.654701341210401,0.0984145294277359
38,63,0.0498669075217593,-0.187236362751853,-0.54071863564695,-0.305565029859574,-0.862606725792532,-0.0759229823847902,-0.444636403475177,0.0119719132694436,-0.848723917768137,0,-0.169692642940678,0.499013996079794,-0.171321784897879,-1.02791130218355,-0.338390651974998,-0.318777333662775,0,0.0849144995393472,-0.196730489235315,-1.50263440397031,-0.628692002095975,0.0854060227471489
39,65,0.0281079896543135,-0.197092084822268,-0.531727118246573,-0.300791051593381,-0.86106972714698,-0.0595934588549656,-0.433519750545621,0.0144249236550533,-0.841062775167958,0,-0.165848138118336,0.492301402996572,-0.154623372529406,-1.0297473558736,-0.341131718042398,-0.327477691353443,0,0.0642832790366024,-0.202481919126533,-1.50432928162095,-0.626335762192884,0.0643098582159869
40,67,0.0157812571335501,-0.17309216745535,-0.487856635251154,-0.254375690763627,-0.902131667228053,0.0365687243137951,-0.373053967304975,-0.00633149275028044,-0.842645740184482,0,-0.20691973885998,0.467074425694604,-0.0877269068115711,-1.08324762985523,-0.406219058396498,-0.318858049144691,0,0.0693387086504704,-0.213062458412659,-1.53466071845065,-0.669921002027202,0.0251422139132478
41,68,0.0198967026926034,-0.16776724789798,-0.493974621865549,-0.259846795650788,-0.899908010735399,0.0384934683327312,-0.372740315125328,-0.0056146020296084,-0.84288424145689,0,-0.215536302211266,0.464709532842887,-0.0865804529080507,-1.0886937770388,-0.406730135232692,-0.311196802381988,0,0.0694353203545113,-0.216854580777285,-1.53531131994492,-0.670432563925802,0.0207425023824772
42,69,0.0364258631379895,-0.163150407706475,-0.51233502773211,-0.272446947151523,-0.903126179887565,0.0012497007338057,-0.400888244700691,0.00719318307203265,-0.855288265935141,0,-0.209383321991075,0.480129803245795,-0.119726449245645,-1.07925832192356,-0.382207747918672,-0.303407484970553,0,0.0686242324256603,-0.213481062074233,-1.53402807883578,-0.660917705381034,0.040968999376878
43,72,-0.0278732923953853,-0.256935673076553,-0.454411353392498,-0.277825624983446,-0.868580468030801,-0.0433333888325294,-0.468093760858009,-0.00878617084568667,-0.879454050748214,0,-0.113063945553046,0.440854867621908,-0.0813780799771875,-1.01028517496073,-0.356254491779031,-0.393422540176067,0,0.0580159055465845,-0.207787276580414,-1.4862687427317,-0.604376544355224,0.0322318537393742
44,73,0.0246119466546624,-0.168387052238983,-0.520112411081465,-0.261043744373362,-0.915644761265562,0.00921168973570952,-0.385047601550081,0.0113791365896438,-0.87579601738694,0,-0.236805780107916,0.478145930579841,-0.126377419821579,-1.08275928105827,-0.399015920969144,-0.286582588370832,0,0.0811058120804593,-0.212781519747424,-1.52539079226182,-0.675815713628437,0.0381720798869196
45,75,0.0401512349139082,-0.147573133231285,-0.513577247320199,-0.249453833078788,-0.917227579257943,0.029219143419458,-0.375859609730245,0.00492207080308571,-0.86022240715677,0,-0.238911522631511,0.463488621572726,-0.108804811855698,-1.0962023482387,-0.414205146795911,-0.304274764528739,0,0.0534979587198414,-0.229264480517971,-1.53737249293491,-0.681310021959131,0.0289999747591381
46,76,0.00657189827751159,-0.199779768978695,-0.517793761969802,-0.299131981781923,-0.894693607288711,-0.041310631169488,-0.417765976545825,-0.0251271462138409,-0.886814703810253,0,-0.18734965050365,0.492365778222948,-0.140008818032735,-1.0360340731827,-0.36220785002701,-0.313177035564534,0,0.10575103228035,-0.19541051465486,-1.55214366929741,-0.650924124702589,0.0491277092570552
47,77,0.0189481948957,-0.169046791893698,-0.500767477583218,-0.261950937063161,-0.906919417962476,0.0283709846162243,-0.375351916113435,-0.0125455691420551,-0.838849640954142,0,-0.223420349729028,0.460344601062115,-0.0962548539271664,-1.09403771990353,-0.412848125657065,-0.326336499021245,0,0.0600568758687232,-0.223679372252079,-1.54401335451524,-0.678416438747501,0.019120949626755
48,80,0.0115932832110595,-0.173748529785973,-0.500523380455878,-0.254617374594449,-0.919803696943549,0.0348486402151567,-0.379123506618861,-0.0114593919644039,-0.848677550785033,0,-0.221334623061934,0.45498424632895,-0.0897830499956846,-1.09716400270646,-0.418623675257246,-0.323925929146511,0,0.0574678933618449,-0.22313998308907,-1.54963362891293,-0.682452716377469,0.0192662006628406
49,82,0.0285714790397265,-0.184191290574844,-0.523519194861665,-0.279027853703476,-0.9146515320074,-0.00432225037066569,-0.395858912348264,-0.0194130331724351,-0.873412383005344,0,-0.214443062018115,0.488323324120132,-0.133291085940575,-1.07829734413203,-0.388689200207149,-0.310855641647238,0,0.0805701955438445,-0.217197439464698,-1.56187648657339,-0.670574004668094,0.0321902851813833
50,83,-0.00805337398076889,-0.224157479782364,-0.495866392796138,-0.293598337977267,-0.849704012521148,-0.0326126867214431,-0.46211520803756,0.00015369498406459,-0.865250707977204,0,-0.149946877664311,0.44158440506643,-0.103946852073121,-1.05230526752741,-0.370314121727476,-0.378251388587999,0,0.0520087911807652,-0.236904804234181,-1.50644670062128,-0.633297624121983,0.0252513063210431
51,84,-0.0436809189793625,-0.193482320436946,-0.473107971560176,-0.239905623036448,-0.853648640560563,-0.0801548511553372,-0.470482577899339,0.109845012403453,-0.917942076527052,0,-0.227029275975408,0.397044412412251,-0.191522064553778,-1.03033006736734,-0.430862198384318,-0.310827440771245,0,0.0843532521493673,-0.182799546802542,-1.49706210873567,-0.675187085076308,0.0708779893376419
52,86,-0.0884870095121721,-0.285778605092132,-0.404760283279155,-0.277949296076182,-0.81573850580482,-0.0700028076387018,-0.485795609758476,0.00267938221398545,-0.887766171961855,0,-0.102759945994324,0.401083068648393,-0.0876500721371438,-1.07271422477346,-0.380234182475138,-0.394977166043869,0,0.086750448924577,-0.187306752740552,-1.53360443014868,-0.590990649062628,-0.00134442574550464
53,87,-0.022033440332522,-0.194457047272274,-0.484727809424802,-0.243764022025261,-0.915513762570308,-0.0623098553859314,-0.471383854161103,0.0188366544476315,-0.937023218859782,0,-0.203073055498081,0.432169082466888,-0.156244102804284,-0.993234546303138,-0.386912477110098,-0.388619640572061,0,0.0757140992558658,-0.199376660893086,-1.48201174015361,-0.658563996634997,0.0823873275524054
54,407,-0.0621844336653843,-0.239301735762709,-0.600123819454912,-0.344477230694181,-0.994328961923836,-0.0468558513258159,-0.451118724390405,-0.090423176541631,-0.90978059875746,0,-0.320795928323304,0.389698509273702,-0.174646411495525,-1.18842091265,-0.488389080429193,-0.392212044003379,0,-0.00705422016999036,-0.311835716229963,-1.61836672737034,-0.76146395833984,-0.0556248588041344
55,408,-0.0798703628919237,-0.265963383412051,-0.594266685189687,-0.371512034667824,-0.968756507223922,-0.0859840374364382,-0.47133012294484,-0.128894389730326,-0.913397925930755,0,-0.284395767097935,0.405506997837082,-0.180616825078705,-1.16090976603836,-0.450661217564342,-0.414336849737726,0,0.0162892565349724,-0.300509943680322,-1.62426104514752,-0.737208403358195,-0.0577796376763833
56,409,-0.0560689150266405,-0.23847115844708,-0.610301012404075,-0.367870719124944,-0.974517479938967,-0.0682950893790606,-0.460484575582375,-0.112034291692378,-0.906748124255182,0,-0.307081842380839,0.406667629697789,-0.189661280788842,-1.16756514966729,-0.46827569515876,-0.396743876572738,0,0.00887389529424221,-0.30924321061565,-1.64505584795795,-0.753015884478237,-0.0593477171453323
57,410,-0.0608946946823772,-0.263908320334654,-0.605038747631174,-0.375063169499953,-0.972377336873402,-0.0961133097376501,-0.492953967026373,-0.10387741313092,-0.941870151617191,0,-0.27942054123781,0.403616716360872,-0.209495009768447,-1.1410061811655,-0.449297811713235,-0.399879550422239,0,-0.000642172844876665,-0.290370105231629,-1.62295193911872,-0.734034061977292,-0.0384598709261388
58,411,-0.0602905959033704,-0.236832749119637,-0.613487670182942,-0.36307130709917,-0.981864363291038,-0.0665953907366394,-0.455725171637539,-0.102480837429991,-0.908812590735236,0,-0.315843673979612,0.402283195757697,-0.192705192533561,-1.17650719427732,-0.481181544534607,-0.377507100481859,0,0.00932166489725628,-0.308000081302072,-1.62317428668625,-0.760247182131876,-0.0639425577159862
59,412,-0.0633454906906312,-0.254932679167995,-0.602882672735356,-0.367378121856363,-0.979573569750136,-0.0839966720895657,-0.464722607639502,-0.102957237580233,-0.915779975068785,0,-0.301836732247143,0.404645678414801,-0.206589637257504,-1.16247553401134,-0.463801496719319,-0.400156196439715,0,0.00225312747920503,-0.292836164538367,-1.62244964032694,-0.753776455581578,-0.04711529888292
60,413,-0.0710653423670573,-0.26332388130697,-0.601588456508325,-0.368841457105019,-0.972889326849363,-0.0929630092416995,-0.473430300255735,-0.100820801504181,-0.912255125974831,0,-0.299851441310419,0.402176310964819,-0.21291993081238,-1.16476751812096,-0.455531229223401,-0.39662052386977,0,0.00378639807677672,-0.292182875001029,-1.61614955028649,-0.745465606801708,-0.0458596675647516
61,414,-0.0712898976248755,-0.268074561515756,-0.598161099511707,-0.346053591542669,-1.02033137027411,-0.0505204598692117,-0.494945595891561,-0.10407293216919,-0.959965679775029,0,-0.293333004583603,0.356066804842947,-0.151954750682358,-1.21179608103126,-0.503984120107688,-0.390519547017436,0,0.00912698312403704,-0.248177785135703,-1.6121747496376,-0.768058255678758,-0.0112029011248707
62,415,-0.0698255558874372,-0.256197072495957,-0.609280230190499,-0.370031221753363,-0.957412478820988,-0.0883612083334908,-0.466678828801304,-0.107836632485413,-0.891646057090751,0,-0.306286036067313,0.40461748389912,-0.209213839779274,-1.15330845932954,-0.464473416332199,-0.39437668799776,0,0.00919639669277705,-0.302381614013024,-1.6414031237478,-0.750831986602441,-0.05914896729226
63,416,-0.0605864573240882,-0.246145877883042,-0.601461546676359,-0.363310746741066,-0.986097035062091,-0.0642809372657358,-0.462603310308931,-0.106028917041482,-0.912724432422655,0,-0.298177426776012,0.399423536041646,-0.200386477647692,-1.15516138891124,-0.475996063833413,-0.392143185071673,0,0.0020534945580466,-0.302000776191482,-1.65524274954844,-0.751360016011401,-0.0573414823150435
64,417,-0.080725837964855,-0.281039067250955,-0.583140306179633,-0.370473935742654,-0.982692089840036,-0.100148631574064,-0.480009538895006,-0.110109348683867,-0.929475004470997,0,-0.259857146140082,0.399610358841425,-0.200484403971231,-1.12731060471415,-0.455922935896364,-0.410029285761317,0,-0.00151149567938669,-0.278919268451516,-1.65157927657663,-0.731880239821098,-0.05402142643339
65,418,-0.0523339255244024,-0.249154160096329,-0.59319653799911,-0.353634637699233,-1.01999971946194,-0.070156676061341,-0.46138101426116,-0.101913845014327,-0.930587182915139,0,-0.298328730102194,0.402542586123109,-0.194362414046491,-1.15250612749858,-0.475063217584282,-0.394001943888308,0,-0.00494325190819112,-0.297595301941899,-1.63366540378758,-0.76394312827873,-0.0498657408798744
66,420,-0.0652221610029189,-0.267778054909299,-0.597767344520827,-0.364696567301393,-0.986271409121989,-0.0966371111547528,-0.487172878075507,-0.10212484481594,-0.936313592748457,0,-0.274625677272405,0.398710760115688,-0.200502132887634,-1.13402315282198,-0.456219031488895,-0.399696284045054,0,-0.0147477960140678,-0.287346284681559,-1.64243190312232,-0.736198281196511,-0.0460477435266604
67,421,-0.038043303707628,-0.233287493381161,-0.603108366790245,-0.351664826075808,-0.999281111263443,-0.0742533009462503,-0.474488796346933,-0.0866620569992524,-0.929044245077704,0,-0.309712379683262,0.396931495170222,-0.212553261626168,-1.16176313971643,-0.478058483345252,-0.385914816793406,0,-0.0143851690097954,-0.312018104974087,-1.62548571062761,-0.756468202200588,-0.0520952679553872
68,423,-0.078622694841723,-0.263783909846312,-0.601065648967229,-0.386442972089891,-0.951557431729799,-0.0809817573395777,-0.472053033808344,-0.119054448711973,-0.889225296366555,0,-0.29617566803726,0.396592459664018,-0.191524729763564,-1.16671177745874,-0.458693121200758,-0.413895057604479,0,0.0131315858651551,-0.305663024606762,-1.62784800943667,-0.750619780086945,-0.0582257611591745
69,424,-0.0537856713838272,-0.249899860097748,-0.616246105084796,-0.364747790118272,-0.994793506218313,-0.101114610504212,-0.474675478270205,-0.0959934845102808,-0.929306085729094,0,-0.300894012285392,0.412817861685201,-0.227045280118155,-1.1426257438114,-0.459191852320421,-0.386659916726373,0,0.00096788312743934,-0.291897711900337,-1.6374646248999,-0.747955420953108,-0.046697414062836
70,425,-0.0622913536260068,-0.225564030751429,-0.61130274159237,-0.353159007062054,-0.989257967662932,-0.0621031011258752,-0.450252154015803,-0.0907083952059504,-0.890724971992594,0,-0.333320578657032,0.393110048075169,-0.198729781903789,-1.17760495866603,-0.496353063315814,-0.384497068005883,0,-0.00531211142377863,-0.306296013738937,-1.6336567718744,-0.765961994391935,-0.0649457630586365
71,427,-0.0252065711928839,-0.229676985530842,-0.611377217452524,-0.341001572213103,-1.02180088789202,-0.058500392778464,-0.464428191591654,-0.0652031577117231,-0.932252077339473,0,-0.31941825514645,0.385454270441911,-0.204264598879349,-1.18068000125453,-0.493420531188969,-0.386074627769309,0,-0.0284365052906761,-0.316001246068112,-1.61405318168775,-0.765127195407691,-0.0451289057941384
72,429,-0.066315639515476,-0.268484594277534,-0.618241769807477,-0.377840210193046,-0.976217949641166,-0.088105136489915,-0.468764887299709,-0.100966693556614,-0.917183393888951,0,-0.29046603156285,0.410945999496972,-0.214914899182357,-1.15401314993093,-0.456886556964544,-0.408804621841447,0,0.00579409534213271,-0.296733060519137,-1.63634624534208,-0.74651640633087,-0.0495629123883523
73,430,-0.0466967070676825,-0.22687237056225,-0.630295515529842,-0.370341940971204,-0.969068814212323,-0.074658448274977,-0.456347103487575,-0.106287862075922,-0.908164085242948,0,-0.339273841526217,0.406418578237113,-0.215755583691041,-1.16679483371616,-0.480050811899489,-0.385237120011788,0,0.0114450999166422,-0.311660102508267,-1.62919592378003,-0.767247810890782,-0.0539938769624264
