"","A","R","N","D","C","E","Q","G","H","O","I","L","K","M","F","P","U","S","T","W","Y","V"
"45",0.0648674894570459,0.056061554384161,0.0403495871185682,0.0529143127457914,0.0255506191308792,0.071362694933727,0.0467580053819557,0.0645766187882566,0.0279002403047137,0,0.0499053853089246,0.0995412810080382,0.0618827993666438,0.0211378599056464,0.0398260910518496,0.0482221071253029,0,0.068400574157149,0.0513550397076944,0.0131718379980962,0.031946107337427,0.0642691595994361
"46",0.064368904201808,0.0565301764151749,0.0402327221906181,0.0522455561651325,0.0265847821318974,0.0707250332871355,0.0465229672559097,0.0641315794924646,0.0290686890844966,0,0.0498731545971674,0.0993640856428986,0.0617263402656438,0.0209017578316462,0.0402240204873306,0.0475552674144795,0,0.0687996234919269,0.0515848523928772,0.0131464818290826,0.0321741802743531,0.0641911004018413
"47",0.063860509469258,0.0557249568106053,0.0404429145510136,0.0525187157547098,0.0261180093257494,0.0708013468713263,0.0460854277381276,0.0637679151764151,0.0284435558167356,0,0.0503249868543316,0.0983418162562432,0.0622844365787659,0.0209805887296167,0.03999244441123,0.0475531181523987,0,0.0683936426298179,0.0517713771013688,0.0131311152647478,0.0321422784323165,0.0644120365645747
"49",0.0652743963687284,0.0567710677760071,0.0395658868330969,0.0529560366090948,0.0257630225805482,0.0697606446946248,0.0464484930222364,0.0659576255181253,0.0278518387855387,0,0.0482055473495665,0.100281828225473,0.0596409249541476,0.0208692883841404,0.0397832363161536,0.0493129652271589,0,0.0697121421883004,0.0515833231612767,0.0134249770414631,0.0317905044048614,0.0650246883480602
"50",0.0658348253273619,0.0574152205824575,0.0398052371117839,0.0528323318048803,0.0259028566356556,0.0704925342954857,0.0465261349531173,0.0646488210491664,0.0285756741520826,0,0.0493667093311696,0.0995241304258691,0.0615108323333017,0.0209485543617558,0.0401043848489476,0.0479042137281329,0,0.0680691223198489,0.0508856743444161,0.0131431419750631,0.0320690361606799,0.0644414528865023
"51",0.0651498346147912,0.0569890682631249,0.0398643322530058,0.0529707248235338,0.0256297825443274,0.0700085049183197,0.0462853226713128,0.0654981445344399,0.027550346629852,0,0.0486026354162219,0.100016691689075,0.0602513165089883,0.0208934575572615,0.0399604545930435,0.048962338056647,0,0.0694628127218463,0.0516918408502308,0.0132987694584769,0.0318273998110114,0.0650711099229423
"53",0.0645320150520833,0.0565657138988249,0.0397306241639363,0.0527292825668119,0.025380670307727,0.0701798045918791,0.0464613743950096,0.0639088961611791,0.0275898781775601,0,0.0486992773594537,0.0999253271267923,0.060173828259863,0.0208791594464206,0.0395175811763611,0.0486801735952935,0,0.0699366183890084,0.0517152338160594,0.0132041516189647,0.0316236075339214,0.0648006460303474
"54",0.0635888018444667,0.0565621047468902,0.0396819686831318,0.0520945434197684,0.0265729930007138,0.0700919603633413,0.0466885352572323,0.0630230201021473,0.0289300981126149,0,0.048807106923512,0.0991650794276473,0.0618102241469223,0.0209801188218663,0.0400696232458294,0.0475784537970913,0,0.0700353216332062,0.0516552938040923,0.0130068780425106,0.0319030511560584,0.0640332148813707
"55",0.0649540745371506,0.0570955091819831,0.0397680738933271,0.0529083918011295,0.0254158167528878,0.0704024542405193,0.0465947128799041,0.0643418078261,0.0278297475468234,0,0.0485853025714646,0.100393262026267,0.0601022408166035,0.0209486831791567,0.0396411550637162,0.0487621985983164,0,0.0698580116153401,0.0517019324157015,0.0132022006671114,0.0317046749850282,0.0650935345249899
"57",0.0649212037701726,0.0566900675032441,0.0391632743455469,0.052772784675274,0.0265469440791814,0.0681152100445024,0.0449590561902492,0.0676691918285057,0.028178749472752,0,0.0495058307603215,0.0984821817573717,0.0591796163213104,0.020721218331821,0.0405994956906574,0.0482036164699615,0,0.0672584578000203,0.0512205046871663,0.0139262814126843,0.032817495764983,0.065830726952057
"58",0.0655136684685351,0.0561017263483315,0.0395714723158673,0.052024567548367,0.0277130131023865,0.0664587801770063,0.0443627901761188,0.0691401312030963,0.0278832433240821,0,0.0486232676490275,0.0976648233437223,0.0584748830645613,0.0203778521299532,0.0399148768356833,0.0491951653003291,0,0.0684203776463187,0.0523676654751483,0.0140715611420238,0.0326868326065335,0.0658749436345266
"59",0.0643567349196146,0.0558807609569395,0.0401373508999756,0.0529675597967277,0.0259795313504741,0.0699224141308334,0.0464226280413604,0.065841726594909,0.0276955184351591,0,0.0495104630751157,0.100253791441227,0.0601923920845768,0.0210975046232301,0.0402923464977075,0.0488349161873184,0,0.068995893446956,0.0517332323820986,0.0133760751240629,0.032099871439405,0.0643899767426981
"60",0.064194813273125,0.0558821324125905,0.0405801989020181,0.0525128014066899,0.0264760624519773,0.0709866990456017,0.0463571871572591,0.0639261011917776,0.0288366859230811,0,0.0504335436958283,0.0989826386788581,0.0624950153124777,0.0211366715249434,0.0401876034175719,0.0473799633991681,0,0.0686153159495572,0.0514674480848981,0.0131390749523407,0.0322374762620341,0.0639817443078692
"61",0.0664384989762952,0.0573405064235462,0.0392074761750549,0.0528914675897284,0.0258054866055412,0.070022319360609,0.0462107982520338,0.065868143327693,0.0281380268274424,0,0.0489134389002722,0.0999153742948277,0.060836589573688,0.0209882297046549,0.0400308693516577,0.0482691104771968,0,0.0678379570781823,0.0510058495637507,0.0131618943580188,0.0319609586560761,0.0651558599934366
"62",0.0645983968756399,0.0573206042728936,0.0402972660188241,0.0535904902523082,0.0258837132836693,0.0684841157665595,0.0437397735302789,0.069077925136741,0.0269485086331943,0,0.0502635858659373,0.0981357919270962,0.0602454173935522,0.0206959227339449,0.0407512255601643,0.0477907873322378,0,0.0673870483839782,0.0514703203113057,0.0141320715212136,0.0328527837244218,0.0662823426070561
"63",0.0660934570645457,0.0567308599050897,0.0389284573679234,0.0522727550526893,0.0262063564168352,0.0676570082781133,0.0449525863020542,0.0673623079943382,0.0281904636682501,0,0.0493230644040565,0.0981617069166514,0.0593481182972605,0.0207775004463146,0.0404470950527358,0.0479854456989866,0,0.0673564285185048,0.0509903424428162,0.013812831515404,0.0327920035524308,0.0664368195745954
"65",0.0644585048120656,0.056237049529712,0.0395256954562678,0.0525695571098595,0.0266945465640141,0.0683392140307556,0.0455948916089693,0.0672800642668185,0.0288530960226556,0,0.0500021540743864,0.0987668860728068,0.0606269713665689,0.02108571382284,0.0410090215363603,0.047523955399334,0,0.0672860922254456,0.0514211457669035,0.0138941122200246,0.033171409408595,0.0656276382370795
"67",0.0642774178688169,0.0559783870969829,0.0404387899421629,0.052570535534017,0.0261863062532656,0.0707774012955468,0.0462982548792131,0.0641460185096467,0.0285603912508241,0,0.0502293356830125,0.0991374409009307,0.061825197991648,0.0210079699221871,0.0400370249673377,0.0473685091002164,0,0.0685465271852598,0.0515634726645706,0.0132221388373226,0.0321865699546085,0.0642280708751156
"68",0.0645332703263198,0.0563019755444647,0.0401882439832804,0.0523249392180255,0.0262538153160233,0.0709454041185986,0.0463869845358818,0.0642019440452319,0.0285845542102978,0,0.0497601734682699,0.0988191057596879,0.0619163464134997,0.0208796335684019,0.0399846945633877,0.0477667891804135,0,0.0685813687183464,0.0513762265379831,0.0131681548854487,0.032182550330466,0.0639599175533101
"69",0.0654778545397141,0.0572388300163911,0.039723539492252,0.0526116582690816,0.0258372759355506,0.070060029889778,0.0458462394203481,0.06566195492339,0.0283471118636354,0,0.0492032008411845,0.0991945258794238,0.060904246665231,0.0206228972786074,0.0401558035139232,0.0484489866499408,0,0.0680406512271519,0.0511807335925237,0.0133319436778057,0.0320981573942361,0.0646505978087404
"72",0.0615898294900515,0.0528962582032598,0.0426910834815816,0.053630369475438,0.0269060398414799,0.0684824156289313,0.043473742469749,0.0657833443992047,0.028309783362611,0,0.0543150508478048,0.0959344205552312,0.0644691348274743,0.0224669995639404,0.0413175575003539,0.044729073624024,0,0.0679300528327144,0.0519202982512944,0.0139430786073874,0.0344394703175366,0.0644583404355892
"73",0.0650129569434712,0.0567487821640885,0.0393765801185245,0.0529450262157077,0.0257491097275046,0.0699326663589722,0.0463842895155631,0.0659672673743688,0.0277269320514716,0,0.0482423349351991,0.099912852224646,0.0601095429771454,0.0208140837776473,0.0398827720618097,0.049385795901488,0,0.0694106496418429,0.0515685457408709,0.0134077969002697,0.0318289566739287,0.0649437639312496
"75",0.0662158105890523,0.0577101690176577,0.0395836622107667,0.0531126361280215,0.0259484352283434,0.070495819079762,0.0463930982836056,0.0650870635059341,0.0282527777940667,0,0.0490100147663787,0.0993895095098544,0.0608592864787419,0.0209214603732161,0.0399238769104724,0.0483527148696056,0,0.0678124861509105,0.0510084898841084,0.0132051668915889,0.0320016758406437,0.0646918851188403
"76",0.0642384297974349,0.0565877015590458,0.0398396249869509,0.0525866006736838,0.0258049120489894,0.0695010952332293,0.0465095383319098,0.0648215884618238,0.0276890129120421,0,0.0487908311088846,0.100000130762073,0.0608875320776526,0.0209480118590154,0.0399174304466598,0.0487023162071649,0,0.07041524955192,0.0521779558830538,0.0134446239168465,0.0320393290707287,0.0650751227094334
"77",0.064953999365444,0.0566356291953134,0.0402158409182293,0.0525115741306562,0.0263542389530647,0.0704986045725881,0.0464472028757092,0.0640564789736205,0.0289918234834601,0,0.0498866291597394,0.0994008651946661,0.0617074436237602,0.0210830199920427,0.0401264384295321,0.0473737032410994,0,0.0685645173323165,0.0514888863399188,0.0131252215163251,0.0322347118155294,0.0643403396311961
"80",0.0645193800863585,0.0562217192254517,0.0401433608482142,0.0528322422956803,0.0260124750195568,0.0707712259196246,0.0462385950808403,0.0641304574390988,0.0286667028765909,0,0.050126274097215,0.0989888248234828,0.0620162004846138,0.0210202897752296,0.0399589582433275,0.0474728305735588,0,0.0683114889362915,0.0515546418325679,0.0130466287822282,0.0320945509218241,0.0644343612017701
"82",0.0657084509621542,0.0567676130886973,0.0396240798481178,0.0527829000820374,0.0255255400040006,0.0707703356525727,0.0467556336164574,0.0646750922425963,0.0278926676632991,0,0.048973536002295,0.100638453295703,0.0607665984822606,0.0205496965398487,0.0398461942201371,0.0485695261297113,0,0.0692997547661276,0.0511340953357171,0.0132581623919799,0.0318367106738821,0.0646240239062408
"83",0.0627186805242699,0.0550029710386629,0.0410990579154538,0.0528196110427635,0.0278193199529556,0.0690253976426052,0.043902013749307,0.0664327537528304,0.02856396082054,0,0.0532255561415581,0.0968714174767257,0.0628502953169759,0.0218239692387776,0.0410316361162617,0.0455978751855482,0,0.0677304459752733,0.0510667437772895,0.0136363554192946,0.0337707411153666,0.064974761040453
