,SpeciesUID,A,R,N,D,C,E,Q,G,H,O,I,L,K,M,F,P,U,S,T,W,Y,V
67,417,-0.335417370121398,-0.535308157843443,-0.925908430484702,-0.666206208526107,-1.45027624282632,-0.298213806870345,-0.680046456213794,-0.38351755101963,-1.28217412471058,0,-0.735425567017524,0.0530491064581984,-0.488868794743194,-1.44010828495885,-0.93471898341092,-0.424625169104887,0,-0.119550555728205,-0.548887394353536,-2.08920396840057,-1.23083633323194,-0.444267825143212
68,418,-0.292999358704729,-0.498053147195848,-0.951622449545522,-0.650866150632272,-1.49140287996361,-0.270817114123648,-0.659269761575815,-0.363918893153751,-1.28762317277131,0,-0.785943996664094,0.0471798703508006,-0.488000448277201,-1.47650495553152,-0.968407133663507,-0.373938349371055,0,-0.0989877858386916,-0.56000297863195,-2.09063997563962,-1.27960990833865,-0.448271474429976
69,420,-0.312524090883755,-0.520487263733302,-0.951063336832091,-0.661457882437734,-1.44716263012745,-0.302345926416582,-0.691612548211108,-0.373344245976899,-1.28731332613375,0,-0.753255164158405,0.0527554372097603,-0.497457703916264,-1.45247904477696,-0.937679632236094,-0.410158918351795,0,-0.131454296417859,-0.5594203338312,-2.07995717249228,-1.23953852042854,-0.43961309421354
70,421,-0.280625374761359,-0.492903982867102,-0.957951436543598,-0.652067651386124,-1.4650851836398,-0.281018005971085,-0.681873767957391,-0.354488858079126,-1.28472604644031,0,-0.784836704839034,0.0474522474455479,-0.505353547317992,-1.47538121328432,-0.961498014744695,-0.386842288451853,0,-0.129158903098884,-0.588468814520345,-2.07976945177455,-1.25476410971117,-0.447751739447807
71,423,-0.340626745056326,-0.519655101623003,-0.940807860743201,-0.677242696378567,-1.44063878795812,-0.268145238836503,-0.657217092423557,-0.401029510638331,-1.26671852959985,0,-0.775358258370075,0.0399946069389769,-0.467528159596777,-1.47799276127915,-0.954346715785802,-0.413901338787849,0,-0.0902158727307234,-0.56309964904383,-2.07994624943045,-1.28133637549283,-0.455996691582087
72,424,-0.300684712393179,-0.505010539396265,-0.969480904927189,-0.666368530678057,-1.46475000357426,-0.303196091979925,-0.673813997731678,-0.368890550268961,-1.28401968357902,0,-0.783972679366508,0.0598329706880572,-0.517843926133327,-1.46565127620093,-0.950881909512788,-0.389475267084648,0,-0.115443377607067,-0.565553538349434,-2.08230067312953,-1.25381999487889,-0.447152658516717
73,425,-0.288200485754791,-0.481974036058639,-0.976596653117521,-0.65992367868695,-1.4780068109731,-0.268852700565724,-0.647851149618598,-0.356312185166514,-1.26473270386627,0,-0.82978413585246,0.0336318969542568,-0.500789927563118,-1.48685097447303,-1.00406107159093,-0.342445535595389,0,-0.0827312489212986,-0.561676319761151,-2.10875534959171,-1.29930509370693,-0.468322728954489
74,427,-0.272800285658943,-0.493610570994311,-0.972631250520289,-0.65381895699811,-1.47727312916181,-0.281588269027742,-0.682276106056148,-0.33979516131896,-1.2921619918951,0,-0.792492783571738,0.0383504250458562,-0.506753042504157,-1.48911428523808,-0.972002430312202,-0.393731088379081,0,-0.137738851908539,-0.589705015846154,-2.06630182921257,-1.26346563715745,-0.443216668237175
75,429,-0.327333348200119,-0.516623533083747,-0.97027483507137,-0.681089901164218,-1.45757353122307,-0.280254649603963,-0.659135660712742,-0.380279601481025,-1.28627197603477,0,-0.774262792269885,0.0532833649704312,-0.506973501585497,-1.47601413300361,-0.95171100070121,-0.409558774177873,0,-0.111677099700908,-0.567333759922857,-2.07599959370428,-1.26452998464755,-0.45160776637137
76,430,-0.273902368013914,-0.48717698935362,-1.00562554253838,-0.668154164700062,-1.46748674305268,-0.270675827206686,-0.639240837553604,-0.370181980814203,-1.27765498288534,0,-0.844767122608941,0.0469774621751746,-0.51286286991595,-1.48937481738756,-0.993781997980051,-0.356166555547219,0,-0.0784458961271781,-0.571888068181509,-2.10782519021289,-1.30366487528304,-0.451010133895978
77,431,-0.332143053015817,-0.519743201423078,-0.946622038039326,-0.659271676789552,-1.46734252981006,-0.276902226124434,-0.657118059100414,-0.389643846816512,-1.27324108393155,0,-0.792068741648782,0.0385961599483946,-0.477507831889026,-1.48608315757636,-0.973456214211951,-0.395835194163137,0,-0.0927416746092846,-0.568209094046074,-2.11627949318722,-1.28335652580844,-0.458895041261699
78,433,-0.351168554389398,-0.52477433468996,-0.931847059148124,-0.652854434016708,-1.50113386898422,-0.262880250268755,-0.648054363342824,-0.411059803483556,-1.26959306163664,0,-0.778565602163018,0.027361370242291,-0.458135804156194,-1.47001224248464,-0.984963267003322,-0.407886224472093,0,-0.0884874991035498,-0.562935914761615,-2.10594793303234,-1.2855435876949,-0.47367109612735
79,434,-0.334917952457666,-0.52261257684146,-0.943448766512605,-0.655538863676688,-1.50575834882963,-0.264453902278231,-0.645931758920689,-0.403749965583845,-1.27563323481707,0,-0.784781822281879,0.0295623963920053,-0.466630989002096,-1.47043208969757,-0.985397355958014,-0.401226329208654,0,-0.0936566492048567,-0.568523473282294,-2.10840037008508,-1.29160244845761,-0.464975839731933
80,437,-0.300024519284945,-0.505572322699854,-0.959684621957783,-0.664675699861125,-1.4731912765214,-0.287384682078359,-0.689273336493566,-0.358665874578702,-1.29679075475682,0,-0.784772527274038,0.0295925978725884,-0.501001937035142,-1.47655582883388,-0.967321617451276,-0.397842574346921,0,-0.135670005576165,-0.590609308243474,-2.09256590843498,-1.25870278325216,-0.460272679523943
81,438,-0.310499508826931,-0.495901357246601,-0.974984029112604,-0.671642531375599,-1.49499201004646,-0.266274126585691,-0.654015766034552,-0.393254332466868,-1.28778410429079,0,-0.808639636902763,0.0357217780594232,-0.482001569873144,-1.48866060603018,-0.980903273545637,-0.375673745252068,0,-0.0875080521571792,-0.578159841256611,-2.11555050457708,-1.29710688683595,-0.466147995727946
82,439,-0.291537029400452,-0.498647842961888,-0.974905827836023,-0.666410846777476,-1.46597863987163,-0.286026741744489,-0.688002265575876,-0.350684941199163,-1.293371353111,0,-0.811977117889075,0.0296795431019179,-0.508735411369221,-1.50555028490095,-0.978816560384328,-0.380531537221271,0,-0.127218462370344,-0.589803263820856,-2.07981793133164,-1.27317328989422,-0.459409236468843
83,445,-0.3052929889409,-0.500379108682389,-0.962719947461272,-0.657288894009207,-1.4977311841771,-0.255702263488048,-0.658007434944796,-0.385595613823376,-1.28733162272152,0,-0.810057580111642,0.0265409975977513,-0.466588339191406,-1.50766951774303,-0.999929324969579,-0.392530767556418,0,-0.100894792854325,-0.5861486730865,-2.12792651253803,-1.29888717056863,-0.468401057021292
84,446,-0.340120647292045,-0.524530771210095,-0.943958691011342,-0.678507779249639,-1.46632801475228,-0.264489308403469,-0.657492864748022,-0.398973401523648,-1.26594552469617,0,-0.791424239856458,0.0130112365429493,-0.461905302764052,-1.49320405920093,-0.998103137886357,-0.39957513551093,0,-0.100621268676604,-0.568189537354739,-2.1246782295882,-1.29463615421561,-0.487587914431387
85,447,-0.33838702748249,-0.520007709554492,-0.954459975390476,-0.670450137263534,-1.48157595810234,-0.275027488755193,-0.655256494246632,-0.404454015596797,-1.27316912004924,0,-0.788628573948713,0.0290569544426296,-0.477492949210822,-1.49643076551403,-0.987041555064927,-0.407865561155825,0,-0.0994832306912916,-0.580583654420622,-2.11286789688819,-1.29223346679323,-0.475745527303271
86,450,-0.312915387707806,-0.506954041455409,-0.973989656167003,-0.671768082248973,-1.47595527367815,-0.275414717180873,-0.667179026738726,-0.390966851567892,-1.28545797827917,0,-0.806431113894312,0.0281702064752145,-0.49083497056097,-1.51056250253006,-0.993050222062984,-0.387827237814939,0,-0.0928405118554223,-0.578610660605726,-2.11518604761574,-1.30308167587109,-0.471127561074532
87,452,-0.275380916073784,-0.496289667528848,-0.994576822963309,-0.671925754377829,-1.46843501372354,-0.318230468170877,-0.711517134505315,-0.372208315994329,-1.3165314062213,0,-0.78821295128535,0.0540606908435421,-0.544505809604156,-1.48697966111418,-0.939546190449232,-0.409553164710351,0,-0.156194154286301,-0.60235545448255,-2.09188727187545,-1.25453572891981,-0.444886087795362
88,453,-0.374439449475273,-0.555845211419624,-0.914791624190496,-0.665049203376768,-1.47972498294497,-0.265876841662002,-0.668676976170111,-0.439506609800804,-1.28263982919267,0,-0.752957881258876,0.0233231555697815,-0.44466051811656,-1.47298931673865,-0.969481120354006,-0.474128759362026,0,-0.11204673357055,-0.574806062464761,-2.12979743504253,-1.26799666348664,-0.476050767294094
89,455,-0.370794561303953,-0.547265627800694,-0.962709291954766,-0.701849292007407,-1.42544519014867,-0.313432863963445,-0.708063000191193,-0.402467753038192,-1.27957045355066,0,-0.76476386566265,0.0310913119779039,-0.496108333895691,-1.48627833942991,-0.929020031657459,-0.452110522327915,0,-0.137602647572169,-0.575450507291462,-2.07044017023948,-1.25699974680716,-0.455125062174466
90,461,-0.409275051489415,-0.61164965475222,-0.833317581233125,-0.640820308379612,-1.47348808135273,-0.272256505911878,-0.683016620944576,-0.491252725597229,-1.32189900650784,0,-0.69992144011113,-0.023450061420057,-0.406069351710757,-1.4459600211675,-0.978950332824871,-0.543198586993477,0,-0.100082674842583,-0.556645689412538,-2.14862839177627,-1.22549266484442,-0.461525276052595
91,463,-0.406923291855041,-0.619769053056441,-0.839437440543581,-0.634023140975483,-1.46469875419956,-0.281457077683401,-0.725100994898376,-0.495238296090728,-1.34575669318842,0,-0.674867240958514,-0.0120439020965977,-0.403010122035814,-1.45619962542272,-0.930255474045044,-0.593862959844912,0,-0.150574183866627,-0.573287128395968,-2.10890072963828,-1.17996703568528,-0.439383618257901
92,467,-0.414059866601717,-0.542215674799013,-0.902362906776581,-0.609295072054534,-1.45721759698841,-0.335618349240783,-0.70588698360255,-0.435812782644827,-1.27552718326974,0,-0.809469600650226,-0.0130970417623941,-0.524981330121649,-1.41338018262445,-0.996143218482645,-0.491385162896034,0,-0.0922413709169363,-0.524303037562184,-2.13439676866434,-1.25703947600078,-0.423981419913392
93,468,-0.404778369269902,-0.616684444940176,-0.851257997839372,-0.638125830823058,-1.46780321767154,-0.28291194182186,-0.715483994755507,-0.490900821930683,-1.33984583269959,0,-0.687964005326583,-0.00910605357198335,-0.415438408038503,-1.4576961316839,-0.942974703292811,-0.581191696582293,0,-0.148544461734514,-0.574064224785491,-2.1086444364645,-1.19244606100152,-0.438882700685737
94,469,-0.353150582732901,-0.564948521775071,-0.883400006763615,-0.644323518225317,-1.52742107742841,-0.251371644812036,-0.675119111526258,-0.438549568456825,-1.34514381236898,0,-0.761227554226663,-0.0267015801894819,-0.4265085733886,-1.46918891850565,-1.01974306905514,-0.467510380534403,0,-0.100488581999245,-0.562327083032275,-2.1528427927477,-1.26044022642213,-0.463926076951762
95,470,-0.432666767412174,-0.586583609060724,-0.802122418171337,-0.62376383080405,-1.51224684742252,-0.294852198522727,-0.666781936344487,-0.484466069748599,-1.31347334369699,0,-0.679594710084127,-0.035968229631925,-0.426680646918037,-1.42539412908726,-1.01227268403947,-0.583391453985736,0,-0.119001250851238,-0.539498544010806,-2.15365779621811,-1.23625660835053,-0.461662109146305
96,471,-0.400399741360912,-0.606434591854087,-0.877583377299983,-0.656819985821058,-1.47856603379749,-0.279479020966215,-0.701288399337995,-0.452706117658418,-1.33005813864275,0,-0.714145754847061,-0.00648966837924192,-0.435685340357882,-1.45144147488182,-0.964269850195847,-0.537489545473959,0,-0.142214704327829,-0.578621802483413,-2.10824503276769,-1.21859877001168,-0.460847413239763
97,472,-0.422477554035793,-0.629280473760174,-0.840074391816914,-0.642008913725692,-1.46893873563212,-0.286097760780095,-0.726584028268433,-0.496123383707158,-1.34446334070565,0,-0.672930133511298,-0.0167619428361072,-0.407585460690105,-1.44530926825471,-0.938777642229861,-0.595056923972676,0,-0.156239603003547,-0.574596591516171,-2.11568852007661,-1.18256616204686,-0.44663385117546
98,474,-0.395710180338787,-0.606992096417314,-0.859302013939157,-0.647135091322015,-1.472399149714,-0.289282979282743,-0.718225964214927,-0.471980045894399,-1.34541024444484,0,-0.699388971921789,-0.0189264623338659,-0.425463526006633,-1.44433815268816,-0.957512036772455,-0.566035132582665,0,-0.152121219292384,-0.574361610263769,-2.12013073276716,-1.20509966891924,-0.453562957320185
99,475,-0.417283812005936,-0.607667968833702,-0.862634526889988,-0.669794418848132,-1.46270694178713,-0.303678917031752,-0.705273909605705,-0.467515792027973,-1.31589678950508,0,-0.685382011435467,-0.0141796137109873,-0.441085974788289,-1.43273480470658,-0.961614386813454,-0.562744492292918,0,-0.144727805940055,-0.571082829451733,-2.12199885864169,-1.20738129631816,-0.475759892125291
100,477,-0.397502102488247,-0.587035589945311,-0.867233252906698,-0.664988028978445,-1.515842697112,-0.265539610875852,-0.660032664603514,-0.481592533635294,-1.30757810361366,0,-0.715469696920518,-0.0222884557112453,-0.424941748796892,-1.45147234346776,-1.02725719965238,-0.5210138402954,0,-0.0967304744342155,-0.54842910970653,-2.16534540303924,-1.24771390777658,-0.490650034987248
101,478,-0.347117979678097,-0.520732822178104,-0.969496784881071,-0.60304681297186,-1.49838641245602,-0.325253571668987,-0.702269695438216,-0.365091918545519,-1.28735816832463,0,-0.844345603296442,-0.0397618375501976,-0.557036729820349,-1.37358239855522,-1.03294398638543,-0.479823736910605,0,-0.126761313054395,-0.541584052989781,-2.15178185646669,-1.27447021894538,-0.426216902350612
102,480,-0.399937170298762,-0.598843438176493,-0.870035967003241,-0.651952350973904,-1.47793619689623,-0.284535891223346,-0.696072643078637,-0.468953074474153,-1.33369839908789,0,-0.731999011066971,-0.034506633246401,-0.431330695821737,-1.47067394745803,-0.989620921022332,-0.526523514012305,0,-0.100268042173533,-0.555198937845363,-2.15052979753863,-1.24301952392538,-0.464852711435553
103,481,-0.401639793098699,-0.601093986217891,-0.870893318934291,-0.642571020056223,-1.52539166594189,-0.255318445089479,-0.676041671237076,-0.475501273224017,-1.33468836122098,0,-0.732617803318877,-0.0248178727566835,-0.421353276013707,-1.46344396952752,-0.998468444039537,-0.530098202945859,0,-0.0952643366642185,-0.567823758964051,-2.14776995235883,-1.25767404559792,-0.472049065170509
104,482,-0.346992301213381,-0.561518403442632,-0.890306442717382,-0.64200381422664,-1.5240545081328,-0.245003071826634,-0.655401206973661,-0.460817706479598,-1.33577985161329,0,-0.770534603290644,-0.0283275423257106,-0.432948813462989,-1.46675776087798,-1.05487438858509,-0.489739247187344,0,-0.080100867006724,-0.575610897094941,-2.18206213775237,-1.29061554835297,-0.480933308860861
105,483,-0.39716142301571,-0.606546356361473,-0.855975821206317,-0.646818902670137,-1.5276770046428,-0.258862803248445,-0.654068211759657,-0.486796342266107,-1.33569229280407,0,-0.718539483528661,-0.022436476893843,-0.413653729370747,-1.4449541368538,-1.02644432079821,-0.525562534615361,0,-0.107020557177022,-0.562011626773337,-2.1743048064055,-1.25996730660313,-0.491561837812854
106,484,-0.391199765587553,-0.602466861105259,-0.875965184403226,-0.650957242750004,-1.47700197726443,-0.292137737457195,-0.721023481347014,-0.470579246641187,-1.34538167518766,0,-0.712871793265184,-0.0191509816794291,-0.443933217304316,-1.4487182497157,-0.967881966295329,-0.555715376163147,0,-0.154621337703114,-0.586782918126842,-2.12026164508353,-1.21747101276542,-0.459859692398849
107,485,-0.395214790487956,-0.537052367616689,-0.897452093654084,-0.617356328847213,-1.53025956203062,-0.303126406892044,-0.66587656363347,-0.419387981471751,-1.30517563448224,0,-0.808901775105789,-0.0460391438068029,-0.501541606046297,-1.42314106454492,-1.04715370241184,-0.46036548932963,0,-0.0518799111793982,-0.544860831243352,-2.21096562807671,-1.30216594634415,-0.475060597015212
108,486,-0.464742496200389,-0.563404544372814,-0.892335788559,-0.636033025828977,-1.40583913135065,-0.356208604539366,-0.727637719665356,-0.496941828771988,-1.27974491714642,0,-0.753029199454831,-0.0373813708001838,-0.513614902220556,-1.38147958224122,-0.974089137775895,-0.581035487088982,0,-0.103618103515808,-0.541835957940464,-2.12875605327551,-1.24082463693044,-0.444708756689966
109,488,-0.411053338832084,-0.505344862557975,-0.936124342610156,-0.613062429465776,-1.5117933468818,-0.323075109083862,-0.679679103751529,-0.364255186521296,-1.27029444585509,0,-0.868123128035833,-0.0436455642778797,-0.552727636824056,-1.39640895328594,-1.08099604831498,-0.439824195024543,0,-0.0899872099340393,-0.521644444139098,-2.20203003237739,-1.30890113952366,-0.444044172884927
110,489,-0.413180589965979,-0.627785225398698,-0.8602875945623,-0.651867601010537,-1.46831494201031,-0.302660711838234,-0.742516339010125,-0.491846543360985,-1.35228056604689,0,-0.696363657945112,-0.0225633071056004,-0.425801895827194,-1.46685089749531,-0.940888675693388,-0.591057302489497,0,-0.164815631382831,-0.58717548334488,-2.11064139642605,-1.1922197234922,-0.444450358388524
111,491,-0.391799396473915,-0.609659866941183,-0.879185173132715,-0.658801532045978,-1.49716575684787,-0.29114680058364,-0.701078369021045,-0.481705646676927,-1.33573031197915,0,-0.734649985479501,-0.024661994194656,-0.431787556958457,-1.4438674655416,-0.985660451119866,-0.548933563491194,0,-0.136280415750464,-0.580166569674124,-2.12982677999931,-1.23926016001898,-0.470597455472503
112,492,-0.430109327545793,-0.642303917647363,-0.845109316675893,-0.648888386995655,-1.47336601824322,-0.297690986883968,-0.734712564054385,-0.505360369513657,-1.35485145932286,0,-0.676039599067236,-0.0254229348595252,-0.413507464722917,-1.45432236577561,-0.940418083048106,-0.606342192697518,0,-0.165900946057339,-0.586687978218235,-2.1236480933633,-1.18995909572463,-0.459972057982983
113,493,-0.33647696110386,-0.485790399405301,-0.963891307209703,-0.624197125267559,-1.50328663408734,-0.313146827171826,-0.680412455182857,-0.390073851921196,-1.2896451345214,0,-0.879533990853569,-0.0469318590425387,-0.540588869786729,-1.45771512594315,-1.06185125652371,-0.43116676193126,0,-0.0613964620090437,-0.562136749335558,-2.17771408028615,-1.34151413057939,-0.463792872233797
114,496,-0.386759761999028,-0.577780168144929,-0.92101467575063,-0.693961126908407,-1.44447339034893,-0.295289240601026,-0.724373910107577,-0.438361845732119,-1.29609084072495,0,-0.7525996621799,-0.0274130600948013,-0.454263247492741,-1.46992341035531,-0.959904531888988,-0.529959289930645,0,-0.147784615505348,-0.603100525148159,-2.14683525985347,-1.23818438380906,-0.494080795168345
115,497,-0.381868533521417,-0.600745057236029,-0.901835738376454,-0.659376714370886,-1.48168454743778,-0.28734048723278,-0.71355897140029,-0.463527812486456,-1.34743067600356,0,-0.739365105913457,-0.0225657242454504,-0.451772827212924,-1.46912702595779,-0.973157467562547,-0.540268949097767,0,-0.147771106518959,-0.605016064539877,-2.11893364741695,-1.24143720840075,-0.468235523985503
116,498,-0.445045170189379,-0.650592750560651,-0.835652990869912,-0.64616313882922,-1.49588536850931,-0.281574030205407,-0.71569206263188,-0.533134492900697,-1.35365671403238,0,-0.681870457283869,-0.0266301668623314,-0.39297396073761,-1.43797159245735,-0.950581814872218,-0.620787377941186,0,-0.145428072329633,-0.588289051459061,-2.14012399525791,-1.21118606034803,-0.467351047807618
117,499,-0.375669973614349,-0.586266989326487,-0.891885559947918,-0.658637737308212,-1.52699071474324,-0.272875050401535,-0.678360621860531,-0.479611520640528,-1.34824776418349,0,-0.750902557686449,-0.0220959320531575,-0.429850538487904,-1.45303278475444,-1.012046761423,-0.523759744855029,0,-0.133367822736151,-0.597434096648437,-2.15525974669158,-1.26376513683908,-0.481260744825334
118,502,-0.421773411640786,-0.551057879293928,-0.916599913429341,-0.62823304638508,-1.48398185027354,-0.297495945077489,-0.680818986160646,-0.479894806444559,-1.26951163128339,0,-0.8131243208566,-0.0473344504098581,-0.51220602839907,-1.42833292201823,-1.06813808459062,-0.52259469761338,0,-0.0710034626966332,-0.519528535541464,-2.19191503850707,-1.30333707509576,-0.447817868300662
119,503,-0.406039336120953,-0.534512103774267,-0.927792706982007,-0.611825366646908,-1.52911296089552,-0.325040973380737,-0.689487691770263,-0.415018282596767,-1.29845656222001,0,-0.841667144239231,-0.0477842593702382,-0.5374586947636,-1.40419991720502,-1.05172801062725,-0.49325567896473,0,-0.0741825879600655,-0.536227214066358,-2.184810699438,-1.30384372773774,-0.454251434761388
120,506,-0.375106851507462,-0.578718733864449,-0.886223758293542,-0.653467116333168,-1.54746049340022,-0.261020856080138,-0.67274031078239,-0.466997913468248,-1.34378506991208,0,-0.769706726512718,-0.0339979979064613,-0.438717551946053,-1.48533759753937,-1.03915071126314,-0.492381984455563,0,-0.0982692350746022,-0.580790627420218,-2.1857445296118,-1.29101780317007,-0.485248692530136
